"ID","Label","Level","Implement"
"_3.4.4.1.1._Star__BrLeft_1_BrRight_","3.4.4.1.1.*[1] To determine whether a...","6","TRUE"
"_3.4.4.1.1._Star__BrLeft_2_BrRight_","3.4.4.1.1.*[2] To assign a co-ordinat...","6","TRUE"
"_3.4.4.1.1._Star__BrLeft_3_BrRight_","3.4.4.1.1.*[3] To correct the confide...","6","TRUE"
"_3.4.4.1.2","3.4.4.1.2 A balise group is link...","5","TRUE"
"_3.4.4.1.2.1","3.4.4.1.2.1 Note: In cases where a...","6","FALSE"
"_3.4.4.2","3.4.4.2 Content of linking inf...","4","FALSE"
"_3.4.4.2.1","3.4.4.2.1 Linking information sh...","5","TRUE"
"_3.4.4.2.1.a","3.4.4.2.1.a The identity of the li...","6","TRUE"
"_3.4.4.2.1.b","3.4.4.2.1.b Where the location ref...","6","TRUE"
"_3.4.4.2.1.c","3.4.4.2.1.c The accuracy of this l...","6","TRUE"
"_3.4.4.2.1.d","3.4.4.2.1.d The direction with whi...","6","TRUE"
"_3.4.4.2.1.e","3.4.4.2.1.e The reaction required ...","6","TRUE"
"_3.4.4.2.1.1","3.4.4.2.1.1 "Linking information i...","6","FALSE"
"_3.4.4.2.2","3.4.4.2.2 Instead of the identit...","5","TRUE"
"_3.4.4.2.2.1","3.4.4.2.2.1 Intentionally deleted.","6","FALSE"
"_3.4.4.2.2.2","3.4.4.2.2.2 Note 1: Regarding the ...","6","FALSE"
"_3.4.4.2.2.3","3.4.4.2.2.3 Note 2: In case the id...","6","FALSE"
"_3.4.4.2.3","3.4.4.2.3 For each linked balise...","5","TRUE"
"_3.4.4.2.3.a","3.4.4.2.3.a Train trip  (Trip mode...","6","TRUE"
"_3.4.4.2.3.b","3.4.4.2.3.b Command service brake","6","TRUE"
"_3.4.4.2.3.c","3.4.4.2.3.c No reaction","6","TRUE"
"_3.4.4.2.3_BrLeft_2_BrRight_","3.4.4.2.3[2] For further details se...","5","TRUE"
"_3.4.4.3","3.4.4.3 Unlinked Balise Groups","4","FALSE"
"_3.4.4.3.1","3.4.4.3.1 A balise group, which ...","5","FALSE"
"_3.4.4.3.2","3.4.4.3.2 Unlinked balise groups...","5","TRUE"
"_3.4.4.3.3","3.4.4.3.3 Unlinked balise groups...","5","TRUE"
"_3.4.4.4","3.4.4.4 Rules related to linking","4","FALSE"
"_3.4.4.4.1","3.4.4.4.1 When no linking inform...","5","TRUE"
"_3.4.4.4.2","3.4.4.4.2 When linking informati...","5","TRUE"
"_3.4.4.4.2.1","3.4.4.4.2.1 When linking informati...","6","TRUE"
"_3.4.4.4.2.1.a","3.4.4.4.2.1.a the on-board equipment...","7","TRUE"
"_3.4.4.4.2.1.b","3.4.4.4.2.1.b the balise group conta...","7","TRUE"
"_3.4.4.4.2.1.c","3.4.4.4.2.1.c the balise group is cr...","7","TRUE"
"_3.4.4.4.3","3.4.4.4.3 The on-board equipment...","5","TRUE"
"_3.4.4.4.3._Star__BrLeft_1_BrRight_","3.4.4.4.3.*[1] when the max safe fron...","6","TRUE"
"_3.4.4.4.3_BrLeft_2_BrRight_","3.4.4.4.3[2] until","5","TRUE"
"_3.4.4.4.3_BrLeft_2_BrRight_._Star__BrLeft_1_BrRight_","3.4.4.4.3[2].*[1] the min safe front end...","6","TRUE"
"_3.4.4.4.3_BrLeft_3_BrRight_","3.4.4.4.3[3] taking the offset betw...","5","TRUE"
"_3.4.4.4.3_BrLeft_3_BrRight_.1","3.4.4.4.3[3].1 Note: The first possib...","6","FALSE"
"_3.4.4.4.3_BrLeft_3_BrRight_.2","3.4.4.4.3[3].2 Note: The interval bet...","6","FALSE"
"_3.4.4.4.4","3.4.4.4.4 In case of a balise gr...","5","TRUE"
"_3.4.4.4.5","3.4.4.4.5 The on-board equipment...","5","TRUE"
"_3.4.4.4.6","3.4.4.4.6 The ERTMS/ETCS on-boar...","5","TRUE"
"_3.4.4.4.6.a","3.4.4.4.6.a the balise group is fo...","6","TRUE"
"_3.4.4.4.6.b","3.4.4.4.6.b a linking consistency ...","6","TRUE"
"_3.4.4.4.6.1","3.4.4.4.6.1 Linking consistency er...","6","TRUE"
"_3.5","3.5 Management of Radio Co...","2","FALSE"
"_3.5.1","3.5.1 PLACEHOLDER REQUIREMEN...","3","FALSE"
"_3.5.1.1","3.5.1.1 Note: the following se...","4","FALSE"
"_3.5.2","3.5.2 General","3","FALSE"
"_3.5.2.1","3.5.2.1 Each communication ses...","4","TRUE"
"_3.5.2.2","3.5.2.2 Note: in the following...","4","FALSE"
"_3.5.2.3","3.5.2.3 The information Initia...","4","TRUE"
"_3.5.3","3.5.3 Establishing a communi...","3","FALSE"
"_3.5.3.1","3.5.3.1 It shall be possible f...","4","TRUE"
"_3.5.3.2","3.5.3.2 A Radio Infill Unit (s...","4","TRUE"
"_3.5.3.3","3.5.3.3 Note: Only communicati...","4","FALSE"
"_3.5.3.4","3.5.3.4 The on-board shall est...","4","TRUE"
"_3.5.3.4.a","3.5.3.4.a At Start of Mission (o...","5","TRUE"
"_3.5.3.4.b","3.5.3.4.b If ordered from tracks...","5","TRUE"
"_3.5.3.4.c","3.5.3.4.c If a mode change, not ...","5","TRUE"
"_3.5.3.4.d","3.5.3.4.d If the driver has manu...","5","TRUE"
"_3.5.3.4.e","3.5.3.4.e When the train front r...","5","TRUE"
"_3.5.3.4.f","3.5.3.4.f When the previous comm...","5","TRUE"
"_3.5.3.4.g","3.5.3.4.g When a Start of Missio...","5","TRUE"
"_3.5.3.4.1","3.5.3.4.1 In respect of a), b), ...","5","TRUE"
"_3.5.3.5","3.5.3.5 The order to contact a...","4","TRUE"
"_3.5.3.5.a","3.5.3.5.a The identity of the RBC.","5","TRUE"
"_3.5.3.5.b","3.5.3.5.b The telephone number o...","5","TRUE"
"_3.5.3.5.c","3.5.3.5.c The action to be perfo...","5","TRUE"
"_3.5.3.5.d","3.5.3.5.d Whether this applies a...","5","TRUE"
"_3.5.3.5.1","3.5.3.5.1 See table at the end o...","5","TRUE"
"_3.5.3.5.2","3.5.3.5.2 If the ERTMS/ETCS on-b...","5","TRUE"
"_3.5.3.5.3","3.5.3.5.3 The order to contact a...","5","TRUE"
"_3.5.3.5.3.a","3.5.3.5.3.a The identity of the Ac...","6","TRUE"
"_3.5.3.5.3.b","3.5.3.5.3.b The telephone number o...","6","TRUE"
"_3.5.3.5.3.c","3.5.3.5.3.c Whether this applies a...","6","TRUE"
"_3.5.3.6","3.5.3.6 The order to contact a...","4","TRUE"
"_3.5.3.6.a","3.5.3.6.a The identity of the Ra...","5","TRUE"
"_3.5.3.6.b","3.5.3.6.b The telephone number o...","5","TRUE"
"_3.5.3.6.c","3.5.3.6.c The action to be perfo...","5","TRUE"
"_3.5.3.7","3.5.3.7 If the establishment o...","4","TRUE"
"_3.5.3.7.a","3.5.3.7.a The on-board shall req...","5","TRUE"
"_3.5.3.7.a_BrLeft_2_BrRight_","3.5.3.7.a[2] If this request is not...","5","TRUE"
"_3.5.3.7.a_BrLeft_2_BrRight_._Star__BrLeft_1_BrRight_","3.5.3.7.a[2].*[1] Safe radio connection ...","6","TRUE"
"_3.5.3.7.a_BrLeft_2_BrRight_._Star__BrLeft_2_BrRight_","3.5.3.7.a[2].*[2] End of Mission is perf...","6","TRUE"
"_3.5.3.7.a_BrLeft_2_BrRight_._Star__BrLeft_3_BrRight_","3.5.3.7.a[2].*[3] Order to terminate com...","6","TRUE"
"_3.5.3.7.a_BrLeft_2_BrRight_._Star__BrLeft_4_BrRight_","3.5.3.7.a[2].*[4] The train passes a lev...","6","TRUE"
"_3.5.3.7.a_BrLeft_2_BrRight_._Star__BrLeft_5_BrRight_","3.5.3.7.a[2].*[5] Order to establish com...","6","TRUE"
"_3.5.3.7.a_BrLeft_2_BrRight_._Star__BrLeft_6_BrRight_","3.5.3.7.a[2].*[6] The train passes a RBC...","6","TRUE"
"_3.5.3.7.a_BrLeft_2_BrRight_._Star__BrLeft_7_BrRight_","3.5.3.7.a[2].*[7] The train front passes...","6","TRUE"
"_3.5.3.7.a_BrLeft_2_BrRight_._Star__BrLeft_8_BrRight_","3.5.3.7.a[2].*[8] Regards RIUs only: Lev...","6","TRUE"
"_3.5.3.7.a_BrLeft_3_BrRight_","3.5.3.7.a[3] A request shall be rep...","5","TRUE"
"_3.5.3.7.b","3.5.3.7.b As soon as the safe ra...","5","TRUE"
"_3.5.3.7.c","3.5.3.7.c As soon as the tracksi...","5","TRUE"
"_3.5.3.8","3.5.3.8 When the on-board rece...","4","TRUE"
"_3.5.3.8.a","3.5.3.8.a If one of its supporte...","5","TRUE"
"_3.5.3.8.b","3.5.3.8.b If none of its support...","5","TRUE"
"_3.5.3.9","3.5.3.9 When the trackside rec...","4","TRUE"
"_3.5.3.9.1","3.5.3.9.1 Intentionally deleted.","5","FALSE"
"_3.5.3.9.1_BrLeft_2_BrRight_","3.5.3.9.1[2]","5","FALSE"
"_3.5.3.9.1_BrLeft_2_BrRight_._BrLeft_f_BrRight_3","3.5.3.9.1[2].[f]3","6","FALSE"
"_3.5.3.9.1_BrLeft_2_BrRight_._BrLeft_f_BrRight_3.C","3.5.3.9.1[2].[f]3.C Figure 3: Establishmen...","7","FALSE"
"_3.5.3.10","3.5.3.10 If the establishment o...","4","TRUE"
"_3.5.3.10.a","3.5.3.10.a The trackside shall re...","5","TRUE"
"_3.5.3.10.b","3.5.3.10.b As soon as the safe ra...","5","TRUE"
"_3.5.3.10.c","3.5.3.10.c When the on-board rece...","5","TRUE"
"_3.5.3.10.d","3.5.3.10.d When the trackside rec...","5","TRUE"
"_3.5.3.10.d_BrLeft_2_BrRight_","3.5.3.10.d[2]","5","FALSE"
"_3.5.3.10.d_BrLeft_2_BrRight_._BrLeft_f_BrRight_4","3.5.3.10.d[2].[f]4","6","FALSE"
"_3.5.3.10.d_BrLeft_2_BrRight_._BrLeft_f_BrRight_4.C","3.5.3.10.d[2].[f]4.C Figure 4: Establishmen...","7","FALSE"
"_3.5.3.11","3.5.3.11 In case the RBC is the...","4","TRUE"
"_3.5.3.12","3.5.3.12 Note: In the case the ...","4","FALSE"
"_3.5.3.13","3.5.3.13 An order to contact th...","4","TRUE"
"_3.5.3.13.1","3.5.3.13.1 If there is no RBC ID/...","5","TRUE"
"_3.5.3.14","3.5.3.14 Note: If a short numbe...","4","FALSE"
"_3.5.3.15","3.5.3.15 An order to contact th...","4","TRUE"
"_3.5.3.15.1","3.5.3.15.1 Note: The on-board sto...","5","FALSE"
"_3.5.3.16","3.5.3.16","4","TRUE"
"_3.5.3.16_BrLeft_2_BrRight_","3.5.3.16[2]","4","FALSE"
"_3.5.3.16_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_","3.5.3.16[2].[t]*","5","FALSE"
"_3.5.3.16_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_2_BrRight_","3.5.3.16[2].[t]*.[r][2]","6","FALSE"
"_3.5.3.16_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_2_BrRight_._BrLeft_c_BrRight__BrLeft_1_BrRight_","3.5.3.16[2].[t]*.[r][2].[c][1] 1","7","TRUE"
"_3.5.3.16_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_2_BrRight_._BrLeft_c_BrRight__BrLeft_2_BrRight_","3.5.3.16[2].[t]*.[r][2].[c][2] CONTENTS HAVE BEEN SPL...","7","TRUE"
"_3.5.3.16_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_2_BrRight_._BrLeft_c_BrRight__BrLeft_2_BrRight_._BrLeft_1_BrRight_","3.5.3.16[2].[t]*.[r][2].[c][2].[1] Order to contact RBC","8","TRUE"
"_3.5.3.16_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_2_BrRight_._BrLeft_c_BrRight__BrLeft_2_BrRight_._BrLeft_2_BrRight_","3.5.3.16[2].[t]*.[r][2].[c][2].[2] Special value for RBC ...","8","TRUE"
"_3.5.3.16_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_2_BrRight_._BrLeft_c_BrRight__BrLeft_2_BrRight_._BrLeft_3_BrRight_","3.5.3.16[2].[t]*.[r][2].[c][2].[3] RBC Phone number irrel...","8","TRUE"
"_3.5.3.16_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_2_BrRight_._BrLeft_c_BrRight__BrLeft_3_BrRight_","3.5.3.16[2].[t]*.[r][2].[c][3] Contact last known RBC...","7","TRUE"
"_3.5.3.16_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_3_BrRight_","3.5.3.16[2].[t]*.[r][3]","6","FALSE"
"_3.5.3.16_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_3_BrRight_._BrLeft_c_BrRight__BrLeft_1_BrRight_","3.5.3.16[2].[t]*.[r][3].[c][1] 2","7","TRUE"
"_3.5.3.16_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_3_BrRight_._BrLeft_c_BrRight__BrLeft_2_BrRight_","3.5.3.16[2].[t]*.[r][3].[c][2] CONTENTS HAVE BEEN SPL...","7","TRUE"
"_3.5.3.16_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_3_BrRight_._BrLeft_c_BrRight__BrLeft_2_BrRight_._BrLeft_1_BrRight_","3.5.3.16[2].[t]*.[r][3].[c][2].[1] Order to contact RBC","8","TRUE"
"_3.5.3.16_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_3_BrRight_._BrLeft_c_BrRight__BrLeft_2_BrRight_._BrLeft_2_BrRight_","3.5.3.16[2].[t]*.[r][3].[c][2].[2] RBC ID   Special value...","8","TRUE"
"_3.5.3.16_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_3_BrRight_._BrLeft_c_BrRight__BrLeft_3_BrRight_","3.5.3.16[2].[t]*.[r][3].[c][3] CONTENTS HAVE BEEN SPL...","7","TRUE"
"_3.5.3.16_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_3_BrRight_._BrLeft_c_BrRight__BrLeft_3_BrRight_._BrLeft_1_BrRight_","3.5.3.16[2].[t]*.[r][3].[c][3].[1] Contact given RBC by u...","8","TRUE"
"_3.5.3.16_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_3_BrRight_._BrLeft_c_BrRight__BrLeft_3_BrRight_._BrLeft_2_BrRight_","3.5.3.16[2].[t]*.[r][3].[c][3].[2] Note: If the short num...","8","FALSE"
"_3.5.3.16_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_4_BrRight_","3.5.3.16[2].[t]*.[r][4]","6","FALSE"
"_3.5.3.16_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_4_BrRight_._BrLeft_c_BrRight__BrLeft_1_BrRight_","3.5.3.16[2].[t]*.[r][4].[c][1] 3","7","TRUE"
"_3.5.3.16_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_4_BrRight_._BrLeft_c_BrRight__BrLeft_2_BrRight_","3.5.3.16[2].[t]*.[r][4].[c][2] CONTENTS HAVE BEEN SPL...","7","TRUE"
"_3.5.3.16_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_4_BrRight_._BrLeft_c_BrRight__BrLeft_2_BrRight_._BrLeft_1_BrRight_","3.5.3.16[2].[t]*.[r][4].[c][2].[1] Order to contact RBC","8","TRUE"
"_3.5.3.16_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_4_BrRight_._BrLeft_c_BrRight__BrLeft_2_BrRight_._BrLeft_2_BrRight_","3.5.3.16[2].[t]*.[r][4].[c][2].[2] RBC ID + RBC phone number","8","TRUE"
"_3.5.3.16_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_r_BrRight__BrLeft_4_BrRight_._BrLeft_c_BrRight__BrLeft_3_BrRight_","3.5.3.16[2].[t]*.[r][4].[c][3] Contact given RBC by u...","7","TRUE"
"_3.5.4","3.5.4 Maintaining a communic...","3","FALSE"
"_3.5.4.1","3.5.4.1 When a communication s...","4","TRUE"
"_3.5.4.2","3.5.4.2 When EURORADIO indicat...","4","TRUE"
"_3.5.4.2.1","3.5.4.2.1 If the safe radio conn...","5","TRUE"
"_3.5.4.3","3.5.4.3 The attempts shall be ...","4","TRUE"
"_3.5.4.3._Star__BrLeft_1_BrRight_","3.5.4.3.*[1] The safe radio connect...","5","TRUE"
"_3.5.4.3._Star__BrLeft_2_BrRight_","3.5.4.3.*[2] The session is conside...","5","TRUE"
"_3.5.4.3._Star__BrLeft_3_BrRight_","3.5.4.3.*[3] The train passes the l...","5","TRUE"
"_3.5.4.3.1","3.5.4.3.1 Note: if the session i...","5","FALSE"
"_3.5.4.4","3.5.4.4 Exception to 3.5.4.2 a...","4","TRUE"
"_3.5.4.5","3.5.4.5 In case a message has ...","4","TRUE"
"_3.5.5","3.5.5 Terminating a communic...","3","FALSE"
"_3.5.5.1","3.5.5.1 The termination of a c...","4","TRUE"
"_3.5.5.1.a","3.5.5.1.a If an order is receive...","5","TRUE"
"_3.5.5.1.b","3.5.5.1.b If an error condition ...","5","TRUE"
"_3.5.5.1.c","3.5.5.1.c The train is rejected ...","5","TRUE"
"_3.5.5.1.d","3.5.5.1.d If the driver closes t...","5","TRUE"
"_3.5.5.1.e","3.5.5.1.e In case the train has ...","5","TRUE"
"_3.5.5.1.f","3.5.5.1.f In case of communicati...","5","TRUE"
"_3.5.5.2","3.5.5.2 In case a session is e...","4","TRUE"
"_3.5.5.2.a","3.5.5.2.a The on-board equipment...","5","TRUE"
"_3.5.5.2.b","3.5.5.2.b As soon as this inform...","5","TRUE"
"_3.5.5.2.c","3.5.5.2.c When the acknowledgeme...","5","TRUE"
"_3.5.5.2.c_BrLeft_2_BrRight_","3.5.5.2.c[2]","5","FALSE"
"_3.5.5.2.c_BrLeft_2_BrRight_._BrLeft_f_BrRight_5","3.5.5.2.c[2].[f]5","6","FALSE"
"_3.5.5.2.c_BrLeft_2_BrRight_._BrLeft_f_BrRight_5.C","3.5.5.2.c[2].[f]5.C Figure 5: Termination ...","7","FALSE"
"_3.5.5.3","3.5.5.3 No further message sha...","4","TRUE"
"_3.5.5.3.1","3.5.5.3.1 Exception: In case a c...","5","TRUE"
"_3.5.5.3.2","3.5.5.3.2 After a defined number...","5","TRUE"
"_3.5.5.4","3.5.5.4 No further message sha...","4","TRUE"
"_3.5.5.5","3.5.5.5 The information Termin...","4","TRUE"
"_3.5.5.6","3.5.5.6 Messages from the RBC ...","4","TRUE"
"_3.5.5.7","3.5.5.7 In case an order to te...","4","TRUE"
"_3.5.6","3.5.6 Registering to the Rad...","3","FALSE"
"_3.5.6.1","3.5.6.1 ERTMS/ETCS on-board eq...","4","TRUE"
"_3.5.6.1.a","3.5.6.1.a At power-up","5","TRUE"
"_3.5.6.1.b","3.5.6.1.b Following driver entry...","5","TRUE"
"_3.5.6.1.c","3.5.6.1.c If ordered from the tr...","5","TRUE"
"_3.5.6.2","3.5.6.2 When powered-off, ERTM...","4","TRUE"
"_3.5.6.3","3.5.6.3 If no Radio Network id...","4","TRUE"
"_3.5.6.3.1","3.5.6.3.1 Note 1: the source use...","5","FALSE"
"_3.5.6.3.2","3.5.6.3.2 Note 2: if ERTMS/ETCS ...","5","FALSE"
"_3.5.6.4","3.5.6.4 Note: for Radio Networ...","4","FALSE"
"_3.5.6.5","3.5.6.5 On reception of the tr...","4","TRUE"
"_3.5.6.5.a","3.5.6.5.a it is not yet register...","5","TRUE"
"_3.5.6.5.b","3.5.6.5.b it is not used for an ...","5","TRUE"
"_3.5.6.5.c","3.5.6.5.c no safe radio connecti...","5","TRUE"
"_3.5.6.6","3.5.6.6 If a Mobile Terminal i...","4","TRUE"
"_3.5.6.7","3.5.6.7 If no Mobile Terminal ...","4","TRUE"
"_3.5.7","3.5.7 Safe Radio Connection ...","3","FALSE"
"_3.5.7.1","3.5.7.1 The ERTMS/ETCS on-boar...","4","TRUE"
"_3.5.7.2","3.5.7.2 In addition, the ERTMS...","4","TRUE"
"_3.5.7.2.1","3.5.7.2.1 Note: The purpose of t...","5","FALSE"
"_3.5.7.3","3.5.7.3 The ERTMS/ETCS on-boar...","4","TRUE"
"_3.5.7.3.a","3.5.7.3.a for what regards the s...","5","TRUE"
"_3.5.7.3.b","3.5.7.3.b for what regards maint...","5","TRUE"
"_3.5.7.4","3.5.7.4 If the “connection sta...","4","TRUE"
"_3.5.7.5","3.5.7.5 The ERTMS/ETCS on-boar...","4","TRUE"
"_3.5.7.5_BrLeft_2_BrRight_","3.5.7.5[2]","4","FALSE"
