"ID","Label","Level","Implement"
"_5.4.3","5.4.3 Table of requirements ...","3","FALSE"
"_5.4.3.1","5.4.3.1 The ID numbers in the ...","4","TRUE"
"_5.4.3.2","5.4.3.2 Procedure","4","FALSE"
"_5.4.3.2_BrLeft_2_BrRight_","5.4.3.2[2]","4","FALSE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_","5.4.3.2[2].[t]*","5","FALSE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S0","5.4.3.2[2].[t]*.[I]S0","6","FALSE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S0.Content","5.4.3.2[2].[t]*.[I]S0.Content The Start of Mission p...","7","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S1","5.4.3.2[2].[t]*.[I]S1","6","FALSE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S1.Content","5.4.3.2[2].[t]*.[I]S1.Content CONTENTS HAVE BEEN SPL...","7","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S1.Content._BrLeft_1_BrRight_","5.4.3.2[2].[t]*.[I]S1.Content.[1] Depending on the statu...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S1.Content._BrLeft_2_BrRight_","5.4.3.2[2].[t]*.[I]S1.Content.[2] The ERTMS/ETCS on-boar...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S1.Content._BrLeft_3_BrRight_","5.4.3.2[2].[t]*.[I]S1.Content.[3] The ERTMS/ETCS on-boar...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S1.Content._BrLeft_4_BrRight_","5.4.3.2[2].[t]*.[I]S1.Content.[4] Once the Driver-ID is ...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_D2","5.4.3.2[2].[t]*.[I]D2","6","FALSE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_D2.Content","5.4.3.2[2].[t]*.[I]D2.Content CONTENTS HAVE BEEN SPL...","7","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_D2.Content._BrLeft_1_BrRight_","5.4.3.2[2].[t]*.[I]D2.Content.[1] If both the stored pos...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_D2.Content._BrLeft_2_BrRight_","5.4.3.2[2].[t]*.[I]D2.Content.[2] If the stored position...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_D3","5.4.3.2[2].[t]*.[I]D3","6","FALSE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_D3.Content","5.4.3.2[2].[t]*.[I]D3.Content CONTENTS HAVE BEEN SPL...","7","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_D3.Content._BrLeft_1_BrRight_","5.4.3.2[2].[t]*.[I]D3.Content.[1] If the stored level is...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_D3.Content._BrLeft_2_BrRight_","5.4.3.2[2].[t]*.[I]D3.Content.[2] If the stored level is...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_D7","5.4.3.2[2].[t]*.[I]D7","6","FALSE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_D7.Content","5.4.3.2[2].[t]*.[I]D7.Content CONTENTS HAVE BEEN SPL...","7","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_D7.Content._BrLeft_1_BrRight_","5.4.3.2[2].[t]*.[I]D7.Content.[1] If at least one Mobile...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_D7.Content._BrLeft_2_BrRight_","5.4.3.2[2].[t]*.[I]D7.Content.[2] If no Mobile Terminal ...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S2","5.4.3.2[2].[t]*.[I]S2","6","FALSE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S2.Content","5.4.3.2[2].[t]*.[I]S2.Content CONTENTS HAVE BEEN SPL...","7","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S2.Content._BrLeft_1_BrRight_","5.4.3.2[2].[t]*.[I]S2.Content.[1] If the status of the L...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S2.Content._BrLeft_2_BrRight_","5.4.3.2[2].[t]*.[I]S2.Content.[2] If the status of the L...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S2.Content._BrLeft_3_BrRight_","5.4.3.2[2].[t]*.[I]S2.Content.[3] If the entered / re-va...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S2.Content._BrLeft_4_BrRight_","5.4.3.2[2].[t]*.[I]S2.Content.[4] If the entered / re-va...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S3","5.4.3.2[2].[t]*.[I]S3","6","FALSE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S3.Content","5.4.3.2[2].[t]*.[I]S3.Content CONTENTS HAVE BEEN SPL...","7","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S3.Content._BrLeft_1_BrRight_","5.4.3.2[2].[t]*.[I]S3.Content.[1] The ERTMS/ETCS on-boar...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S3.Content._BrLeft_1_BrRight_._Star__BrLeft_1_BrRight_","5.4.3.2[2].[t]*.[I]S3.Content.[1].*[1] If this list is empty ...","9","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S3.Content._BrLeft_1_BrRight_._Star__BrLeft_2_BrRight_","5.4.3.2[2].[t]*.[I]S3.Content.[1].*[2] If the driver selects ...","9","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S3.Content._BrLeft_2_BrRight_","5.4.3.2[2].[t]*.[I]S3.Content.[2] If at least one Mobile...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S3.Content._BrLeft_2_BrRight_._Star__BrLeft_1_BrRight_","5.4.3.2[2].[t]*.[I]S3.Content.[2].*[1] Only if the status of ...","9","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S3.Content._BrLeft_2_BrRight_._Star__BrLeft_2_BrRight_","5.4.3.2[2].[t]*.[I]S3.Content.[2].*[2] Order the ERTMS/ETCS o...","9","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S3.Content._BrLeft_2_BrRight_._Star__BrLeft_3_BrRight_","5.4.3.2[2].[t]*.[I]S3.Content.[2].*[3] Enter the RBC-ID/phone...","9","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S3.Content._BrLeft_3_BrRight_","5.4.3.2[2].[t]*.[I]S3.Content.[3] Once the driver has se...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_A29","5.4.3.2[2].[t]*.[I]A29","6","FALSE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_A29.Content","5.4.3.2[2].[t]*.[I]A29.Content CONTENTS HAVE BEEN SPL...","7","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_A29.Content._BrLeft_1_BrRight_","5.4.3.2[2].[t]*.[I]A29.Content.[1] The ERTMS/ETCS on-boar...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_A29.Content._BrLeft_2_BrRight_","5.4.3.2[2].[t]*.[I]A29.Content.[2] This condition leads t...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S10","5.4.3.2[2].[t]*.[I]S10","6","FALSE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S10.Content","5.4.3.2[2].[t]*.[I]S10.Content CONTENTS HAVE BEEN SPL...","7","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S10.Content._BrLeft_1_BrRight_","5.4.3.2[2].[t]*.[I]S10.Content.[1] The ERTMS/ETCS on-boar...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S10.Content._BrLeft_1_BrRight_._Star__BrLeft_1_BrRight_","5.4.3.2[2].[t]*.[I]S10.Content.[1].*[1] If the driver selects ...","9","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S10.Content._BrLeft_1_BrRight_._Star__BrLeft_2_BrRight_","5.4.3.2[2].[t]*.[I]S10.Content.[1].*[2] If the driver selects ...","9","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S10.Content._BrLeft_1_BrRight_._Star__BrLeft_3_BrRight_","5.4.3.2[2].[t]*.[I]S10.Content.[1].*[3] If the driver selects ...","9","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S10.Content._BrLeft_1_BrRight_._Star__BrLeft_4_BrRight_","5.4.3.2[2].[t]*.[I]S10.Content.[1].*[4] Following E10, E12,  i...","9","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S12","5.4.3.2[2].[t]*.[I]S12","6","FALSE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S12.Content","5.4.3.2[2].[t]*.[I]S12.Content CONTENTS HAVE BEEN SPL...","7","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S12.Content._BrLeft_1_BrRight_","5.4.3.2[2].[t]*.[I]S12.Content.[1] The ERTMS/ETCS on-boar...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S12.Content._BrLeft_2_BrRight_","5.4.3.2[2].[t]*.[I]S12.Content.[2] .","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S12.Content._BrLeft_3_BrRight_","5.4.3.2[2].[t]*.[I]S12.Content.[3] Once Train Data is sto...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_D12","5.4.3.2[2].[t]*.[I]D12","6","FALSE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_D12.Content","5.4.3.2[2].[t]*.[I]D12.Content CONTENTS HAVE BEEN SPL...","7","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_D12.Content._BrLeft_1_BrRight_","5.4.3.2[2].[t]*.[I]D12.Content.[1] If Train running numbe...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_D12.Content._BrLeft_2_BrRight_","5.4.3.2[2].[t]*.[I]D12.Content.[2] If Train running numbe...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S13","5.4.3.2[2].[t]*.[I]S13","6","FALSE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S13.Content","5.4.3.2[2].[t]*.[I]S13.Content CONTENTS HAVE BEEN SPL...","7","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S13.Content._BrLeft_1_BrRight_","5.4.3.2[2].[t]*.[I]S13.Content.[1] If the status of the T...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S13.Content._BrLeft_2_BrRight_","5.4.3.2[2].[t]*.[I]S13.Content.[2] Once Train running num...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_D10","5.4.3.2[2].[t]*.[I]D10","6","FALSE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_D10.Content","5.4.3.2[2].[t]*.[I]D10.Content CONTENTS HAVE BEEN SPL...","7","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_D10.Content._BrLeft_1_BrRight_","5.4.3.2[2].[t]*.[I]D10.Content.[1] When the validated lev...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_D10.Content._BrLeft_2_BrRight_","5.4.3.2[2].[t]*.[I]D10.Content.[2] When the validated lev...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_D11","5.4.3.2[2].[t]*.[I]D11","6","FALSE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_D11.Content","5.4.3.2[2].[t]*.[I]D11.Content When the session is op...","7","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S11","5.4.3.2[2].[t]*.[I]S11","6","FALSE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S11.Content","5.4.3.2[2].[t]*.[I]S11.Content CONTENTS HAVE BEEN SPL...","7","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S11.Content._BrLeft_1_BrRight_","5.4.3.2[2].[t]*.[I]S11.Content.[1] The ERTMS/ETCS on-boar...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S11.Content._BrLeft_2_BrRight_","5.4.3.2[2].[t]*.[I]S11.Content.[2] When the RBC acknowled...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S20","5.4.3.2[2].[t]*.[I]S20","6","FALSE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S20.Content","5.4.3.2[2].[t]*.[I]S20.Content CONTENTS HAVE BEEN SPL...","7","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S20.Content._BrLeft_1_BrRight_","5.4.3.2[2].[t]*.[I]S20.Content.[1] The ERTMS/ETCS on-boar...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S20.Content._BrLeft_1_BrRight_.a","5.4.3.2[2].[t]*.[I]S20.Content.[1].a When the validated lev...","9","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S20.Content._BrLeft_1_BrRight_.b","5.4.3.2[2].[t]*.[I]S20.Content.[1].b When the validated lev...","9","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S20.Content._BrLeft_1_BrRight_.c","5.4.3.2[2].[t]*.[I]S20.Content.[1].c When the validated lev...","9","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S20.Content._BrLeft_1_BrRight_.d","5.4.3.2[2].[t]*.[I]S20.Content.[1].d When the validated lev...","9","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S21","5.4.3.2[2].[t]*.[I]S21","6","FALSE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S21.Content","5.4.3.2[2].[t]*.[I]S21.Content CONTENTS HAVE BEEN SPL...","7","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S21.Content._BrLeft_1_BrRight_","5.4.3.2[2].[t]*.[I]S21.Content.[1] The ERTMS/ETCS on-boar...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S21.Content._BrLeft_2_BrRight_","5.4.3.2[2].[t]*.[I]S21.Content.[2] If an SR authorisation...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S21.Content._BrLeft_3_BrRight_","5.4.3.2[2].[t]*.[I]S21.Content.[3] If an MA allowing OS/L...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S21.Content._BrLeft_4_BrRight_","5.4.3.2[2].[t]*.[I]S21.Content.[4] If an MA allowing FS i...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S22","5.4.3.2[2].[t]*.[I]S22","6","FALSE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S22.Content","5.4.3.2[2].[t]*.[I]S22.Content CONTENTS HAVE BEEN SPL...","7","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S22.Content._BrLeft_1_BrRight_","5.4.3.2[2].[t]*.[I]S22.Content.[1] The ERTMS/ETCS on-boar...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S22.Content._BrLeft_2_BrRight_","5.4.3.2[2].[t]*.[I]S22.Content.[2] Following E30, if the ...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S23","5.4.3.2[2].[t]*.[I]S23","6","FALSE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S23.Content","5.4.3.2[2].[t]*.[I]S23.Content CONTENTS HAVE BEEN SPL...","7","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S23.Content._BrLeft_1_BrRight_","5.4.3.2[2].[t]*.[I]S23.Content.[1] The ERTMS/ETCS on-boar...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S23.Content._BrLeft_2_BrRight_","5.4.3.2[2].[t]*.[I]S23.Content.[2] Following E31, if the ...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S24","5.4.3.2[2].[t]*.[I]S24","6","FALSE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S24.Content","5.4.3.2[2].[t]*.[I]S24.Content CONTENTS HAVE BEEN SPL...","7","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S24.Content._BrLeft_1_BrRight_","5.4.3.2[2].[t]*.[I]S24.Content.[1] The ERTMS/ETCS on-boar...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S24.Content._BrLeft_2_BrRight_","5.4.3.2[2].[t]*.[I]S24.Content.[2] Following E32, if the ...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S25","5.4.3.2[2].[t]*.[I]S25","6","FALSE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_S25.Content","5.4.3.2[2].[t]*.[I]S25.Content The ERTMS/ETCS on-boar...","7","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_A31","5.4.3.2[2].[t]*.[I]A31","6","FALSE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_A31.Content","5.4.3.2[2].[t]*.[I]A31.Content The ERTMS/ETCS on-boar...","7","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_D31","5.4.3.2[2].[t]*.[I]D31","6","FALSE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_D31.Content","5.4.3.2[2].[t]*.[I]D31.Content CONTENTS HAVE BEEN SPL...","7","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_D31.Content._BrLeft_1_BrRight_","5.4.3.2[2].[t]*.[I]D31.Content.[1] If the opening of the ...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_D31.Content._BrLeft_2_BrRight_","5.4.3.2[2].[t]*.[I]D31.Content.[2] If the opening of the ...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_A32","5.4.3.2[2].[t]*.[I]A32","6","FALSE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_A32.Content","5.4.3.2[2].[t]*.[I]A32.Content CONTENTS HAVE BEEN SPL...","7","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_A32.Content._BrLeft_1_BrRight_","5.4.3.2[2].[t]*.[I]A32.Content.[1] The driver shall be in...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_A32.Content._BrLeft_2_BrRight_","5.4.3.2[2].[t]*.[I]A32.Content.[2] Opening  of a radio se...","8","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_A32.Content._BrLeft_2_BrRight_._Star__BrLeft_1_BrRight_","5.4.3.2[2].[t]*.[I]A32.Content.[2].*[1] No connection to the R...","9","TRUE"
"_5.4.3.2_BrLeft_2_BrRight_._BrLeft_t_BrRight__Star_._BrLeft_I_BrRight_A32.Content._BrLeft_2_BrRight_._Star__BrLeft_2_BrRight_","5.4.3.2[2].[t]*.[I]A32.Content.[2].*[2] The ERTMS/ETCS on-boar...","9","TRUE"
