"ID","Label","Level","Implement"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_81_BrRight_.NL","4.5.2.1[2].[t]1.[r][81].NL","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_81_BrRight_.NP","4.5.2.1[2].[t]1.[r][81].NP","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_81_BrRight_.OS","4.5.2.1[2].[t]1.[r][81].OS","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_81_BrRight_.PS","4.5.2.1[2].[t]1.[r][81].PS","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_81_BrRight_.PT","4.5.2.1[2].[t]1.[r][81].PT","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_81_BrRight_.RV","4.5.2.1[2].[t]1.[r][81].RV","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_81_BrRight_.SB","4.5.2.1[2].[t]1.[r][81].SB","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_81_BrRight_.SF","4.5.2.1[2].[t]1.[r][81].SF","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_81_BrRight_.SH","4.5.2.1[2].[t]1.[r][81].SH X","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_81_BrRight_.SL","4.5.2.1[2].[t]1.[r][81].SL","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_81_BrRight_.SN","4.5.2.1[2].[t]1.[r][81].SN","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_81_BrRight_.SR","4.5.2.1[2].[t]1.[r][81].SR","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_81_BrRight_.SRSRef","4.5.2.1[2].[t]1.[r][81].SRSRef 5.12.4","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_81_BrRight_.TR","4.5.2.1[2].[t]1.[r][81].TR","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_81_BrRight_.UN","4.5.2.1[2].[t]1.[r][81].UN","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_","4.5.2.1[2].[t]1.[r][82]","6","FALSE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_.FS","4.5.2.1[2].[t]1.[r][82].FS","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_.Function","4.5.2.1[2].[t]1.[r][82].Function Manage “Stop Shunting ...","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_.IS","4.5.2.1[2].[t]1.[r][82].IS","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_.LS","4.5.2.1[2].[t]1.[r][82].LS","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_.NL","4.5.2.1[2].[t]1.[r][82].NL","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_.NP","4.5.2.1[2].[t]1.[r][82].NP","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_.OS","4.5.2.1[2].[t]1.[r][82].OS","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_.PS","4.5.2.1[2].[t]1.[r][82].PS X","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_.PT","4.5.2.1[2].[t]1.[r][82].PT","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_.RV","4.5.2.1[2].[t]1.[r][82].RV","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_.SB","4.5.2.1[2].[t]1.[r][82].SB","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_.SF","4.5.2.1[2].[t]1.[r][82].SF","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_.SH","4.5.2.1[2].[t]1.[r][82].SH","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_.SL","4.5.2.1[2].[t]1.[r][82].SL","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_.SN","4.5.2.1[2].[t]1.[r][82].SN","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_.SR","4.5.2.1[2].[t]1.[r][82].SR","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_.SRSRef","4.5.2.1[2].[t]1.[r][82].SRSRef CONTENTS HAVE BEEN SPL...","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_.SRSRef._BrLeft_1_BrRight_","4.5.2.1[2].[t]1.[r][82].SRSRef.[1] 4.4.20.1.8","8","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_.SRSRef._BrLeft_2_BrRight_","4.5.2.1[2].[t]1.[r][82].SRSRef.[2] 4.4.20.1.9","8","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_.TR","4.5.2.1[2].[t]1.[r][82].TR","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_82_BrRight_.UN","4.5.2.1[2].[t]1.[r][82].UN","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_83_BrRight_","4.5.2.1[2].[t]1.[r][83]","6","FALSE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_83_BrRight_.FS","4.5.2.1[2].[t]1.[r][83].FS X","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_83_BrRight_.Function","4.5.2.1[2].[t]1.[r][83].Function Manage Virtual Balise ...","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_83_BrRight_.IS","4.5.2.1[2].[t]1.[r][83].IS O","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_83_BrRight_.LS","4.5.2.1[2].[t]1.[r][83].LS X","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_83_BrRight_.NL","4.5.2.1[2].[t]1.[r][83].NL X","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_83_BrRight_.NP","4.5.2.1[2].[t]1.[r][83].NP","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_83_BrRight_.OS","4.5.2.1[2].[t]1.[r][83].OS X","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_83_BrRight_.PS","4.5.2.1[2].[t]1.[r][83].PS X","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_83_BrRight_.PT","4.5.2.1[2].[t]1.[r][83].PT X","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_83_BrRight_.RV","4.5.2.1[2].[t]1.[r][83].RV X","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_83_BrRight_.SB","4.5.2.1[2].[t]1.[r][83].SB X","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_83_BrRight_.SF","4.5.2.1[2].[t]1.[r][83].SF O","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_83_BrRight_.SH","4.5.2.1[2].[t]1.[r][83].SH X","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_83_BrRight_.SL","4.5.2.1[2].[t]1.[r][83].SL X","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_83_BrRight_.SN","4.5.2.1[2].[t]1.[r][83].SN X","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_83_BrRight_.SR","4.5.2.1[2].[t]1.[r][83].SR X","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_83_BrRight_.SRSRef","4.5.2.1[2].[t]1.[r][83].SRSRef 3.15.9","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_83_BrRight_.TR","4.5.2.1[2].[t]1.[r][83].TR X","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_83_BrRight_.UN","4.5.2.1[2].[t]1.[r][83].UN X","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_84_BrRight_","4.5.2.1[2].[t]1.[r][84]","6","FALSE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_84_BrRight_.FS","4.5.2.1[2].[t]1.[r][84].FS O","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_84_BrRight_.Function","4.5.2.1[2].[t]1.[r][84].Function Advance display of rou...","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_84_BrRight_.IS","4.5.2.1[2].[t]1.[r][84].IS","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_84_BrRight_.LS","4.5.2.1[2].[t]1.[r][84].LS","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_84_BrRight_.NL","4.5.2.1[2].[t]1.[r][84].NL","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_84_BrRight_.NP","4.5.2.1[2].[t]1.[r][84].NP","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_84_BrRight_.OS","4.5.2.1[2].[t]1.[r][84].OS","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_84_BrRight_.PS","4.5.2.1[2].[t]1.[r][84].PS","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_84_BrRight_.PT","4.5.2.1[2].[t]1.[r][84].PT","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_84_BrRight_.RV","4.5.2.1[2].[t]1.[r][84].RV","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_84_BrRight_.SB","4.5.2.1[2].[t]1.[r][84].SB","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_84_BrRight_.SF","4.5.2.1[2].[t]1.[r][84].SF","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_84_BrRight_.SH","4.5.2.1[2].[t]1.[r][84].SH","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_84_BrRight_.SL","4.5.2.1[2].[t]1.[r][84].SL","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_84_BrRight_.SN","4.5.2.1[2].[t]1.[r][84].SN","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_84_BrRight_.SR","4.5.2.1[2].[t]1.[r][84].SR","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_84_BrRight_.SRSRef","4.5.2.1[2].[t]1.[r][84].SRSRef 3.15.10","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_84_BrRight_.TR","4.5.2.1[2].[t]1.[r][84].TR","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_84_BrRight_.UN","4.5.2.1[2].[t]1.[r][84].UN","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_8_BrRight_","4.5.2.1[2].[t]1.[r][8]","6","FALSE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_8_BrRight_.FS","4.5.2.1[2].[t]1.[r][8].FS X","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_8_BrRight_.Function","4.5.2.1[2].[t]1.[r][8].Function Check radio sequence","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_8_BrRight_.IS","4.5.2.1[2].[t]1.[r][8].IS","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_8_BrRight_.LS","4.5.2.1[2].[t]1.[r][8].LS X","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_8_BrRight_.NL","4.5.2.1[2].[t]1.[r][8].NL X","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_8_BrRight_.NP","4.5.2.1[2].[t]1.[r][8].NP","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_8_BrRight_.OS","4.5.2.1[2].[t]1.[r][8].OS X","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_8_BrRight_.PS","4.5.2.1[2].[t]1.[r][8].PS X","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_8_BrRight_.PT","4.5.2.1[2].[t]1.[r][8].PT X","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_8_BrRight_.RV","4.5.2.1[2].[t]1.[r][8].RV X","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_8_BrRight_.SB","4.5.2.1[2].[t]1.[r][8].SB X","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_8_BrRight_.SF","4.5.2.1[2].[t]1.[r][8].SF","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_8_BrRight_.SH","4.5.2.1[2].[t]1.[r][8].SH X","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_8_BrRight_.SL","4.5.2.1[2].[t]1.[r][8].SL X","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_8_BrRight_.SN","4.5.2.1[2].[t]1.[r][8].SN X","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_8_BrRight_.SR","4.5.2.1[2].[t]1.[r][8].SR X","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_8_BrRight_.SRSRef","4.5.2.1[2].[t]1.[r][8].SRSRef 3.16.3.3","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_8_BrRight_.TR","4.5.2.1[2].[t]1.[r][8].TR X","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_8_BrRight_.UN","4.5.2.1[2].[t]1.[r][8].UN X","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_9_BrRight_","4.5.2.1[2].[t]1.[r][9]","6","FALSE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_9_BrRight_.FS","4.5.2.1[2].[t]1.[r][9].FS X","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_9_BrRight_.Function","4.5.2.1[2].[t]1.[r][9].Function Check safe radio conne...","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_9_BrRight_.IS","4.5.2.1[2].[t]1.[r][9].IS","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_9_BrRight_.LS","4.5.2.1[2].[t]1.[r][9].LS X","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_9_BrRight_.NL","4.5.2.1[2].[t]1.[r][9].NL","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_9_BrRight_.NP","4.5.2.1[2].[t]1.[r][9].NP","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_9_BrRight_.OS","4.5.2.1[2].[t]1.[r][9].OS X","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_9_BrRight_.PS","4.5.2.1[2].[t]1.[r][9].PS","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_9_BrRight_.PT","4.5.2.1[2].[t]1.[r][9].PT","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_9_BrRight_.RV","4.5.2.1[2].[t]1.[r][9].RV","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_9_BrRight_.SB","4.5.2.1[2].[t]1.[r][9].SB","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_9_BrRight_.SF","4.5.2.1[2].[t]1.[r][9].SF","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_9_BrRight_.SH","4.5.2.1[2].[t]1.[r][9].SH","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_9_BrRight_.SL","4.5.2.1[2].[t]1.[r][9].SL","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_9_BrRight_.SN","4.5.2.1[2].[t]1.[r][9].SN","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_9_BrRight_.SR","4.5.2.1[2].[t]1.[r][9].SR","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_9_BrRight_.SRSRef","4.5.2.1[2].[t]1.[r][9].SRSRef 3.16.3.4","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_9_BrRight_.TR","4.5.2.1[2].[t]1.[r][9].TR","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1._BrLeft_r_BrRight__BrLeft_9_BrRight_.UN","4.5.2.1[2].[t]1.[r][9].UN","7","TRUE"
"_4.5.2.1_BrLeft_2_BrRight_._BrLeft_t_BrRight_1.C","4.5.2.1[2].[t]1.C Figure 1: Active Funct...","6","FALSE"
"_4.6","4.6 Transitions between modes","2","FALSE"
"_4.6.1","4.6.1 Symbols","3","FALSE"
"_4.6.1.1","4.6.1.1 The indication “4>” me...","4","TRUE"
"_4.6.1.2","4.6.1.2 From the mode located ...","4","TRUE"
"_4.6.1.3","4.6.1.3 To the mode that is in...","4","TRUE"
"_4.6.1.4","4.6.1.4 Each transition from a...","4","TRUE"
"_4.6.1.5","4.6.1.5 Some transitions have ...","4","TRUE"
"_4.6.1.6","4.6.1.6 "16, 17, 18" means "16...","4","TRUE"
"_4.6.2","4.6.2 Transitions Table","3","FALSE"
"_4.6.2_BrLeft_2_BrRight_","4.6.2[2]","3","FALSE"
"_4.6.2_BrLeft_2_BrRight_._BrLeft_t_BrRight_2","4.6.2[2].[t]2","4","FALSE"
"_4.6.2_BrLeft_2_BrRight_._BrLeft_t_BrRight_2._BrLeft_r_BrRight__BrLeft_10_BrRight_","4.6.2[2].[t]2.[r][10]","5","FALSE"
"_4.6.2_BrLeft_2_BrRight_._BrLeft_t_BrRight_2._BrLeft_r_BrRight__BrLeft_10_BrRight_.FS_NL","4.6.2[2].[t]2.[r][10].FS_NL 46> -p6-","6","TRUE"
"_4.6.2_BrLeft_2_BrRight_._BrLeft_t_BrRight_2._BrLeft_r_BrRight__BrLeft_10_BrRight_.LS_NL","4.6.2[2].[t]2.[r][10].LS_NL 46> -p6-","6","TRUE"
"_4.6.2_BrLeft_2_BrRight_._BrLeft_t_BrRight_2._BrLeft_r_BrRight__BrLeft_10_BrRight_.OS_NL","4.6.2[2].[t]2.[r][10].OS_NL 46> -p6-","6","TRUE"
"_4.6.2_BrLeft_2_BrRight_._BrLeft_t_BrRight_2._BrLeft_r_BrRight__BrLeft_10_BrRight_.SB_NL","4.6.2[2].[t]2.[r][10].SB_NL 46> -p6-","6","TRUE"
"_4.6.2_BrLeft_2_BrRight_._BrLeft_t_BrRight_2._BrLeft_r_BrRight__BrLeft_10_BrRight_.SH_NL","4.6.2[2].[t]2.[r][10].SH_NL 46> -p5-","6","TRUE"
"_4.6.2_BrLeft_2_BrRight_._BrLeft_t_BrRight_2._BrLeft_r_BrRight__BrLeft_10_BrRight_.SR_NL","4.6.2[2].[t]2.[r][10].SR_NL 46> -p6-","6","TRUE"
"_4.6.2_BrLeft_2_BrRight_._BrLeft_t_BrRight_2._BrLeft_r_BrRight__BrLeft_11_BrRight_","4.6.2[2].[t]2.[r][11]","5","FALSE"
"_4.6.2_BrLeft_2_BrRight_._BrLeft_t_BrRight_2._BrLeft_r_BrRight__BrLeft_11_BrRight_.FS_UN","4.6.2[2].[t]2.[r][11].FS_UN 21> -p6-","6","TRUE"
"_4.6.2_BrLeft_2_BrRight_._BrLeft_t_BrRight_2._BrLeft_r_BrRight__BrLeft_11_BrRight_.LS_UN","4.6.2[2].[t]2.[r][11].LS_UN 21> -p6-","6","TRUE"
"_4.6.2_BrLeft_2_BrRight_._BrLeft_t_BrRight_2._BrLeft_r_BrRight__BrLeft_11_BrRight_.OS_UN","4.6.2[2].[t]2.[r][11].OS_UN 21> -p6-","6","TRUE"
"_4.6.2_BrLeft_2_BrRight_._BrLeft_t_BrRight_2._BrLeft_r_BrRight__BrLeft_11_BrRight_.SB_UN","4.6.2[2].[t]2.[r][11].SB_UN 60> -p7-","6","TRUE"
"_4.6.2_BrLeft_2_BrRight_._BrLeft_t_BrRight_2._BrLeft_r_BrRight__BrLeft_11_BrRight_.SN_UN","4.6.2[2].[t]2.[r][11].SN_UN <21 -p7-","6","TRUE"
"_4.6.2_BrLeft_2_BrRight_._BrLeft_t_BrRight_2._BrLeft_r_BrRight__BrLeft_11_BrRight_.SR_UN","4.6.2[2].[t]2.[r][11].SR_UN 21> -p6-","6","TRUE"
